repo_name,repo_url,login,profile_url,location,country
coding-interview-university,https://github.com/jwasham/coding-interview-university,meezan-mallick,https://github.com/meezan-mallick,"Gujarat, India",India
computer-science,https://github.com/ossu/computer-science,skriptmonkey,https://github.com/skriptmonkey,"Wasilla, AK",United States
coding-interview-university,https://github.com/jwasham/coding-interview-university,sharmaachintya08,https://github.com/sharmaachintya08,"New Delhi, India ",India
Python,https://github.com/TheAlgorithms/Python,akashgkrishnan,https://github.com/akashgkrishnan,India,India
computer-science,https://github.com/ossu/computer-science,anantav51,https://github.com/anantav51,Indonesia,Indonesia
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,sheshbabu,https://github.com/sheshbabu,Singapore,Singapore
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,jayden5744,https://github.com/jayden5744,Seoul,India
coding-interview-university,https://github.com/jwasham/coding-interview-university,SumitKumarKar01,https://github.com/SumitKumarKar01,"Dhaka,Bangladesh",Bangladesh
Python,https://github.com/TheAlgorithms/Python,naveenarun,https://github.com/naveenarun,"Cambridge, MA",Morocco
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,jayceslesar,https://github.com/jayceslesar,"Brooklyn, New York",United States
coding-interview-university,https://github.com/jwasham/coding-interview-university,dsachin,https://github.com/dsachin,Bangalore,India
Python,https://github.com/TheAlgorithms/Python,rafagarciac,https://github.com/rafagarciac,Madrid,Spain
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,tpansino,https://github.com/tpansino,"Portland, OR",United States
coding-interview-university,https://github.com/jwasham/coding-interview-university,kathu,https://github.com/kathu,Russia,Russia
Python,https://github.com/TheAlgorithms/Python,mavroudo,https://github.com/mavroudo,Greece Thessaloniki,Ελλάς
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,UnisTorvalds,https://github.com/UnisTorvalds,Québec,Canada
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,Josh-XT,https://github.com/Josh-XT,Ohio,United States
Python,https://github.com/TheAlgorithms/Python,ltdouthit,https://github.com/ltdouthit,"Tucson, AZ",Azerbaijan
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,yelinaung,https://github.com/yelinaung,Singapore,Singapore
coding-interview-university,https://github.com/jwasham/coding-interview-university,Kamalc,https://github.com/Kamalc,Egypt,Egypt
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,yegle,https://github.com/yegle,San Francisco Bay Area,United States
coding-interview-university,https://github.com/jwasham/coding-interview-university,HicaroD,https://github.com/HicaroD,Brazil,Brazil
Python,https://github.com/TheAlgorithms/Python,ParthS007,https://github.com/ParthS007,Basel,Switzerland
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,d3wy,https://github.com/d3wy,Australia,Australia
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,PopviZ,https://github.com/PopviZ,"Victoria, Australia",Australia
computer-science,https://github.com/ossu/computer-science,bradleygrant,https://github.com/bradleygrant,"Colorado Springs, CO",Colombia
coding-interview-university,https://github.com/jwasham/coding-interview-university,dikiaap,https://github.com/dikiaap,"Ponorogo, Indonesia",Indonesia
You-Dont-Know-JS,https://github.com/getify/You-Dont-Know-JS,machineloop,https://github.com/machineloop,San Francisco,United States
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,chenfengyanyu,https://github.com/chenfengyanyu,Beijing,China
coding-interview-university,https://github.com/jwasham/coding-interview-university,dapp1990,https://github.com/dapp1990,Luxembourg,Luxembourg
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,Japh,https://github.com/Japh,Australia,Australia
coding-interview-university,https://github.com/jwasham/coding-interview-university,amoulkaf,https://github.com/amoulkaf,France,France
computer-science,https://github.com/ossu/computer-science,wuodland,https://github.com/wuodland,India,India
coding-interview-university,https://github.com/jwasham/coding-interview-university,abdullah-afzal,https://github.com/abdullah-afzal,"Lahore, Pakistan",Pakistan
coding-interview-university,https://github.com/jwasham/coding-interview-university,AungMyoKyaw,https://github.com/AungMyoKyaw,Singapore,Singapore
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,jakubbober,https://github.com/jakubbober,London,United Kingdom
coding-interview-university,https://github.com/jwasham/coding-interview-university,kindraywind,https://github.com/kindraywind,Tokyo,日本
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,jafar-albadarneh,https://github.com/jafar-albadarneh,"Amman, Jordan",Jordan
computer-science,https://github.com/ossu/computer-science,haltode,https://github.com/haltode,"Paris, France",France
coding-interview-university,https://github.com/jwasham/coding-interview-university,Chehaco,https://github.com/Chehaco,"Belgorod, Russian Federation",Russia
Python,https://github.com/TheAlgorithms/Python,ashutoshcp,https://github.com/ashutoshcp,Bengaluru,India
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,JadeCong,https://github.com/JadeCong,ShenZhen,China
Python,https://github.com/TheAlgorithms/Python,abhishek-jaisingh,https://github.com/abhishek-jaisingh,Gurgaon,India
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,ishworpanta10,https://github.com/ishworpanta10,Nepal,Nepal
coding-interview-university,https://github.com/jwasham/coding-interview-university,ducdongmg,https://github.com/ducdongmg,"Osaka, Japan",Japan
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,subnub,https://github.com/subnub,"USA, RI",United States
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,isayahc,https://github.com/isayahc,Brooklyn,United States
computer-science,https://github.com/ossu/computer-science,jonathantorres,https://github.com/jonathantorres,Florida,United States
Python,https://github.com/TheAlgorithms/Python,suryapratapsinghsuryavanshi,https://github.com/suryapratapsinghsuryavanshi,"Madhya Pradesh, India",India
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,ur5us,https://github.com/ur5us,"Auckland, NZ",New Zealand
computer-science,https://github.com/ossu/computer-science,ShirazSuleman,https://github.com/ShirazSuleman,"Cape Town, South Africa",South Africa
coding-interview-university,https://github.com/jwasham/coding-interview-university,d1mnewz,https://github.com/d1mnewz,"Lviv, Ukraine",Ukraine
computer-science,https://github.com/ossu/computer-science,SemicolonExpected,https://github.com/SemicolonExpected,United States,United States
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,u007,https://github.com/u007,"kuala lumpur, malaysia",Malaysia
coding-interview-university,https://github.com/jwasham/coding-interview-university,flyotlin,https://github.com/flyotlin,Taiwan,Taiwan
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,jiezhangGt,https://github.com/jiezhangGt,Maryland,United States
Python,https://github.com/TheAlgorithms/Python,shermanhui,https://github.com/shermanhui,"Vancouver, BC",Canada
coding-interview-university,https://github.com/jwasham/coding-interview-university,Kapil-chn7,https://github.com/Kapil-chn7,New Delhi,India
Python,https://github.com/TheAlgorithms/Python,pl04351820,https://github.com/pl04351820,"Menlo Park, CA",Canada
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,thebaer,https://github.com/thebaer,NYC,United States
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,gocodeo,https://github.com/gocodeo,"Bengaluru, India",India
coding-interview-university,https://github.com/jwasham/coding-interview-university,daveleee,https://github.com/daveleee,United States,United States
vue,https://github.com/vuejs/vue,kawokas,https://github.com/kawokas,Saitama/Japan,Japan
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,smallwat3r,https://github.com/smallwat3r,"London, UK",United Kingdom
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,MrBrain295,https://github.com/MrBrain295,United States,United States
coding-interview-university,https://github.com/jwasham/coding-interview-university,aporiadin,https://github.com/aporiadin,"Dubai, United Arab Emirates",United Arab Emirates
Python,https://github.com/TheAlgorithms/Python,yesIamHasi,https://github.com/yesIamHasi,Pakistan,Pakistan
vue,https://github.com/vuejs/vue,kmc059000,https://github.com/kmc059000,Seattle,United States
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,filipjakubowski,https://github.com/filipjakubowski,London,United Kingdom
Python,https://github.com/TheAlgorithms/Python,JermyTan,https://github.com/JermyTan,Singapore,Singapore
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,ethethanlee,https://github.com/ethethanlee,United States,United States
coding-interview-university,https://github.com/jwasham/coding-interview-university,tsakishii,https://github.com/tsakishii,"Dusseldorf, Germany",Germany
vue,https://github.com/vuejs/vue,LarsStegman,https://github.com/LarsStegman,The Netherlands,Netherlands
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,MorrisJobke,https://github.com/MorrisJobke,Chemnitz < Saxony < Germany,Germany
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,emmanuel-ferdman,https://github.com/emmanuel-ferdman,Israel,Israel
coding-interview-university,https://github.com/jwasham/coding-interview-university,shogohida,https://github.com/shogohida,Japan,Japan
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,chitalian,https://github.com/chitalian,San Francisco,United States
Python,https://github.com/TheAlgorithms/Python,yuriimchg,https://github.com/yuriimchg,"Lviv, UA",Ukraine
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,Kiran1689,https://github.com/Kiran1689,India,India
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,lovasoa,https://github.com/lovasoa,"Paris, France",France
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,voulkon,https://github.com/voulkon,Athens,United States
coding-interview-university,https://github.com/jwasham/coding-interview-university,Hanney-Ryu,https://github.com/Hanney-Ryu,Seoul,India
Python,https://github.com/TheAlgorithms/Python,Reshad-Hasan,https://github.com/Reshad-Hasan,"Chittagong,Bangladesh",Bangladesh
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,zmarty,https://github.com/zmarty,"Seattle, WA",United States
coding-interview-university,https://github.com/jwasham/coding-interview-university,ali-tamim,https://github.com/ali-tamim,iraq,Iraq
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,yarapavan,https://github.com/yarapavan,Bangalore,India
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,LuisLechugaRuiz,https://github.com/LuisLechugaRuiz,Málaga,Spain
coding-interview-university,https://github.com/jwasham/coding-interview-university,Newt0n,https://github.com/Newt0n,Beijing,China
Python,https://github.com/TheAlgorithms/Python,nikalosa,https://github.com/nikalosa,"Tbilisi, Georgia",Georgia
vue,https://github.com/vuejs/vue,lbennett-stacki,https://github.com/lbennett-stacki,"London, United Kingdom",United Kingdom
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,Lootheo,https://github.com/Lootheo,"Puebla, Mexico",Mexico
coding-interview-university,https://github.com/jwasham/coding-interview-university,gjzim,https://github.com/gjzim,Dhaka,Germany
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,inattendu,https://github.com/inattendu,France,France
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,pbuyle,https://github.com/pbuyle,Montréal,Canada
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,mplummeridge,https://github.com/mplummeridge,UK,United Kingdom
coding-interview-university,https://github.com/jwasham/coding-interview-university,IvanReznikov,https://github.com/IvanReznikov,Dubai,الإمارات العربية المتحدة
vue,https://github.com/vuejs/vue,rohmanhm,https://github.com/rohmanhm,"East Jakarta, Indonesia",Indonesia
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,MichaelSheinman,https://github.com/MichaelSheinman,"Toronto, ON",Canada
coding-interview-university,https://github.com/jwasham/coding-interview-university,zaienaji,https://github.com/zaienaji,Indonesia,Indonesia
Python,https://github.com/TheAlgorithms/Python,haningrisha,https://github.com/haningrisha,Saint-Petersburg,Россия
vue,https://github.com/vuejs/vue,madskonradsen,https://github.com/madskonradsen,"Aarhus, Denmark",Denmark
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,alexonab,https://github.com/alexonab,Texas,United States
vue,https://github.com/vuejs/vue,Magiccwl,https://github.com/Magiccwl,San Francisco,United States
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,qururoland,https://github.com/qururoland,"West Sussex, United Kingdom",United Kingdom
coding-interview-university,https://github.com/jwasham/coding-interview-university,moonik,https://github.com/moonik,"Lublin, Poland",Poland
vue,https://github.com/vuejs/vue,Akryum,https://github.com/Akryum,France,France
Python,https://github.com/TheAlgorithms/Python,brunohadlich,https://github.com/brunohadlich,Brazil,Brazil
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,dgraf-gh,https://github.com/dgraf-gh,"Lübeck, Germany",Germany
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,ambujpawar,https://github.com/ambujpawar,"Eindhoven, The Netherlands",Netherlands
vue,https://github.com/vuejs/vue,Henni,https://github.com/Henni,"Munich, Germany",Germany
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,deamos,https://github.com/deamos,"Scranton, PA",Panama
coding-interview-university,https://github.com/jwasham/coding-interview-university,amoraitis,https://github.com/amoraitis,Athens,United States
Python,https://github.com/TheAlgorithms/Python,chttrjeankr,https://github.com/chttrjeankr,"Hyderabad, India",India
awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,DrAzraelTod,https://github.com/DrAzraelTod,Dresden,Germany
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,bfalans,https://github.com/bfalans,Netherlands,Netherlands
coding-interview-university,https://github.com/jwasham/coding-interview-university,dangkhoasdc,https://github.com/dangkhoasdc,Singapore,Singapore
vue,https://github.com/vuejs/vue,Arhell,https://github.com/Arhell,Ukraine,Ukraine
